ID_GURU	ID_SEKOLAH	JARAK
30	496	9.728417911673459
30	497	11.674965278623699
30	505	11.225184335600616
30	509	13.895018560153394
30	528	12.85682063452213
30	541	6.192589907790841
30	551	2.8094308050370973
30	552	4.987396318369901
31	45	19.23735697160804
31	48	16.325991194133923
31	51	17.56487355519244
31	56	24.070151302356425
31	67	20.404549160073138
31	87	28.405892265178114
31	93	33.377073500183585
31	96	35.64815250704968
31	100	32.65981548484185
31	108	30.2762168916019
31	132	34.89122528549304
31	133	29.27933329488628
31	140	34.50324183127119
31	142	2.9986800710176915
31	143	5.718757305152519
31	146	4.2916002886680715
31	151	2.3595534410767782
31	153	3.9789243476666663
31	160	5.152655399376774
31	161	4.614194315444922
31	167	3.4523291237656086
31	168	2.583896451368566
31	170	2.4603259039026266
31	175	9.375700767088007
31	182	8.867612880930151
31	185	10.538898161695444
31	186	9.72220387806728
31	189	12.137617853158263
31	204	17.48022914367234
31	216	16.458826375920957
31	222	17.516160408180642
31	228	16.1083397528343
31	234	17.657797318074714
31	246	19.433563939914883
31	249	19.397541044649262
31	254	21.272867133004375
31	270	23.642465110823693
31	278	23.153384668242182
31	284	37.0631810522706
31	285	34.952667429175484
31	290	33.01339395889136
31	295	32.283634164492184
31	296	38.469994502062576
31	298	38.57103733540825
31	302	31.54226744039455
31	303	34.602635280488634
31	308	28.7890740479518
31	309	29.104468032757968
31	310	27.010389626896433
31	311	24.51135562358447
31	313	27.153035443078796
31	318	28.297615645266827
31	321	28.98813962835595
31	322	27.949843958987312
31	326	30.024064230764196
31	329	31.36162486481642
31	331	28.63677172222813
31	337	35.02995258936495
31	342	31.70891194135846
31	343	31.09545600691684
31	351	35.1758647776361
31	354	35.78815471111364
31	355	30.024064230764196
31	356	30.981111928783715
31	363	28.562857950309095
31	364	28.821328568381592
31	365	28.41522672838369
31	371	28.482427253042918
31	375	30.424494929696994
31	382	8.423029564585924
31	385	5.606523762927611
31	387	5.3610344887135115
31	388	9.754937943047759
31	396	9.525086485118738
31	398	4.920461009323598
31	402	6.742499400509656
31	411	24.120818792340106
31	413	29.627627288383763
31	420	23.548934743339856
31	421	26.82455168662613
31	423	26.69744776435804
31	424	35.88390115972628
31	425	27.991886875741653
31	426	25.715940426848594
31	434	23.99764956039466
31	439	26.063998567927417
31	454	25.1112739556614
31	460	31.658695052811858
31	463	29.509205626993225
31	464	32.47465036771248
31	468	28.886393301280346
31	473	29.80095956714599
31	475	28.42412156501668
31	476	27.097216842045718
31	483	29.804220456920905
31	484	19.56950695900818
31	488	19.71241216232176
31	492	24.05098887153179
31	496	21.435449422470633
31	497	21.2683155203166
31	505	24.37304474362292
31	509	27.641387306650728
31	528	9.04022110165607
31	541	14.476569764882344
31	551	16.66107407517404
31	552	15.227888438065417
51	45	29.069200293637163
51	48	27.73039374958011
51	51	29.10893780073394
51	56	13.87974130991596
51	67	16.65473807479341
51	87	14.81219759243441
51	93	13.782797164328041
51	96	12.663095045471316
51	100	15.294508589309679
51	108	6.801992231047434
51	132	7.89831985524525
51	133	5.654824038252293
51	140	5.100890150569041
51	142	32.286867005211946
51	143	29.022415992990666
51	146	31.50824997214194
51	151	35.48301213419848
51	153	30.744715271070127
51	160	30.470521001800886
51	161	31.209231223808334
51	167	35.834716597361336
51	168	37.297616930425114
51	170	35.00312141281649
51	175	25.66479712711706
51	182	27.241519071235835
51	185	28.100615303398833
51	186	28.260781342491914
51	189	27.40116769834789
51	204	25.492080813225957
51	216	23.916294547054648
51	222	18.106869502720006
51	228	23.40522283800028
51	234	22.112016474047444
51	246	22.286090919578008
51	249	23.27972665494939
51	254	24.883390477784268
51	270	23.888345245917648
51	278	25.502929770476168
51	284	2.469911364666655
51	285	0.9185493485628725
51	290	2.4404473213754434
51	295	2.823863998719463
51	296	3.795090789228737
51	298	4.303379840368541
51	302	3.200926046359622
51	303	0.12327229995613243
51	308	31.77321528325804
51	309	32.276111136687625
51	310	29.32624492833813
51	311	27.5297863701692
51	313	27.09587699002017
51	318	27.321953317608866
51	321	29.831151840403155
51	322	29.637423910537706
51	326	4.820680721639052
51	329	7.129662705247542
51	331	6.616129844537759
51	337	2.4557148226282712
51	342	3.8852260262993346
51	343	3.6467667721730903
51	351	4.10646819871086
51	354	3.90266942591806
51	355	4.820680721639052
51	356	5.013627223754288
51	363	22.55382776432567
51	364	24.45773448530402
51	365	25.185115215235612
51	371	24.563836364107722
51	375	24.210034304614208
51	382	33.47622074708639
51	385	33.17070836088816
51	387	36.03202376717092
51	388	33.51226664051386
51	396	31.748561610684494
51	398	32.83130390449475
51	402	33.124558571467915
51	411	17.208384831239105
51	413	10.288664768454577
51	420	16.565115432261983
51	421	14.53401295742074
51	423	11.961396210851964
51	424	6.669270984551291
51	425	13.94511220128321
51	426	15.186540076883373
51	434	12.212809555001648
51	439	11.026935200092128
51	454	11.079317252213315
51	460	21.34153055106006
51	463	21.10959658628242
51	464	20.428396648204274
51	468	21.751198133719058
51	473	18.515798037756937
51	475	18.74606073184563
51	476	19.081285730565828
51	483	20.39021065022802
51	484	16.049222084035858
51	488	15.05086105085465
51	492	10.742450989565583
51	496	13.345024404700112
51	497	14.206012560708192
51	505	10.351643787249442
51	509	7.082261265857097
51	528	26.796753002607048
51	541	26.426566522692795
51	551	22.67823580043721
51	552	25.137989697669667
55	45	21.152307331926064
55	48	24.256987436720614
55	51	22.28717123265639
55	56	34.312640350344424
55	67	33.36673913314295
55	87	32.3585426085308
55	93	34.783117601548355
55	96	37.19146445014981
55	100	33.03781906493951
55	108	48.27660761858266
55	132	53.06510798699195
55	133	45.06003772972985
55	140	50.82801182407221
55	142	34.87747686208689
55	143	36.90051937300557
55	146	33.810565661149035
55	151	34.66943687361108
55	153	36.49268654280901
55	160	39.20649445249559
55	161	39.33173245777716
55	167	33.669142173280456
55	168	37.45883130204585
55	170	39.25953215762067
55	175	38.79591220489394
55	182	40.79194161906002
55	185	43.87814248805386
55	186	43.055214795590246
55	189	45.1361552913958
55	204	25.318461788309943
55	216	27.657371525115945
55	222	34.72222725531304
55	228	28.516512644942118
55	234	28.65457055277596
55	246	27.193599181734974
55	249	26.19026372546515
55	254	23.632526140237093
55	270	23.71851841263655
55	278	22.30431659199204
55	284	48.051961392102136
55	285	46.605476009479716
55	290	47.41642977078937
55	295	46.73083869141178
55	296	50.07806712020484
55	298	51.153949134705364
55	302	44.93140279274731
55	303	47.09389896794736
55	308	15.381253502816806
55	309	14.882688851323302
55	310	17.859685943544406
55	311	19.999782718858967
55	313	20.05803499473304
55	318	19.867916520197365
55	321	17.371329779252115
55	322	17.51485705071821
55	326	43.49663339663417
55	329	40.06632781872182
55	331	41.545043622027976
55	337	45.432464885149244
55	342	43.38640093708865
55	343	44.65824319935498
55	351	44.2002877299336
55	354	44.85880665050021
55	355	43.49663339663417
55	356	42.25712367292844
55	363	24.72011304812072
55	364	22.84068482556036
55	365	22.04759010495659
55	371	22.684588139835803
55	375	23.45791072174807
55	382	28.482864986097603
55	385	31.365245996683964
55	387	31.72877669928375
55	388	27.165278630838543
55	396	27.91868056562714
55	398	32.18516264329714
55	402	30.22879618201993
55	411	30.440232096737844
55	413	36.871077894225614
55	420	31.363689985754505
55	421	32.67991006947386
55	423	35.46617671851083
55	424	42.6029259079556
55	425	33.20731847456128
55	426	32.18214729014885
55	434	45.32899576149128
55	439	47.07656478521567
55	454	45.67296196565744
55	460	26.779045347498766
55	463	26.3376019066721
55	464	28.035079087385757
55	468	25.574748585313717
55	473	28.962185461497384
55	475	28.488796331663806
55	476	28.071217525621375
55	483	27.120653833603228
55	484	35.545506379553174
55	488	40.149179019643704
55	492	42.11906930628094
55	496	39.1877653070363
55	497	36.66158624967742
55	505	41.268006191964936
55	509	43.00714633269266
55	528	32.84434981352206
55	541	46.950428509585606
55	551	46.486365954580535
55	552	46.83439670441804
57	45	16.476994285174364
57	48	18.49583715622751
57	51	17.937788891097846
57	56	16.215203803703574
57	67	17.93838757041834
57	87	11.529977975098639
57	93	11.504710718258329
57	96	13.43554279188477
57	100	9.897011370941351
57	108	28.517811332048538
57	132	32.40496831109164
57	133	25.070400247621734
57	140	29.758194663515436
57	142	31.483852878990252
57	143	30.814580742564036
57	146	30.16453312433485
57	151	33.488600000121146
57	153	31.637716325062595
57	160	33.447532571551335
57	161	33.994907238648274
57	167	33.04521712085462
57	168	36.53045997632969
57	170	36.29019173630447
57	175	30.14111762000404
57	182	32.652025393586634
57	185	35.42306216273977
57	186	34.91985626991915
57	189	35.93755471091544
57	204	16.989986782439484
57	216	18.107764288184963
57	222	21.06726989317212
57	228	18.61492444230537
57	234	17.29937672247869
57	246	15.281806971983444
57	249	15.119334765499875
57	254	13.231052960014758
57	270	10.808752085065786
57	278	11.514229547201404
57	284	25.41209784403439
57	285	24.439650144411054
57	290	26.196982759273425
57	295	25.68241517507513
57	296	27.361196493539854
57	298	28.61505590437375
57	302	23.847061655850933
57	303	25.157171158248644
57	308	10.645333162715588
57	309	10.915835776155792
57	310	9.910412354286274
57	311	10.990818421188663
57	313	8.302003371983474
57	318	7.359747650631446
57	321	8.677759583922068
57	322	9.36426026434097
57	326	22.845755933009016
57	329	18.25014630141687
57	331	21.250527749202135
57	337	23.021242253839795
57	342	21.94242764431815
57	343	23.72344059603962
57	351	21.52504524826361
57	354	22.083226091173533
57	355	22.845755933009016
57	356	20.946210939549104
57	363	6.027977840885762
57	364	5.675336072738317
57	365	6.246715840387469
57	371	6.035171543589632
57	375	4.025588837496378
57	382	27.649827276471964
57	385	29.54652859354526
57	387	31.860661754304118
57	388	26.6896103700117
57	396	25.817011648559696
57	398	29.90067735338039
57	402	28.675704700576663
57	411	12.957677557171706
57	413	15.507263486671551
57	420	14.077536055828398
57	421	12.866617585701489
57	423	15.665843802719394
57	424	19.445656711455428
57	425	12.615732813223026
57	426	13.175361136042591
57	434	28.245703849588704
57	439	29.23393969024493
57	454	28.029667755774696
57	460	4.241859574461124
57	463	5.786960565927816
57	464	4.798538536172201
57	468	5.992183520937562
57	473	7.471510280858164
57	475	8.145002484184852
57	476	8.941739214883327
57	483	6.024483330026569
57	484	20.36155559818174
57	488	24.82482001605425
57	492	24.408820999293404
57	496	22.72888770598662
57	497	20.275498537188607
57	505	23.25325720465746
57	509	23.46278293160853
57	528	25.984935491580213
57	541	36.708182427639535
57	551	34.39396443293205
57	552	35.94122323304592
69	45	16.476994285174364
69	48	18.49583715622751
69	51	17.937788891097846
69	56	16.215203803703574
69	67	17.93838757041834
69	87	11.529977975098639
69	93	11.504710718258329
69	96	13.43554279188477
69	100	9.897011370941351
69	108	28.517811332048538
69	132	32.40496831109164
69	133	25.070400247621734
69	140	29.758194663515436
69	142	31.483852878990252
69	143	30.814580742564036
69	146	30.16453312433485
69	151	33.488600000121146
69	153	31.637716325062595
69	160	33.447532571551335
69	161	33.994907238648274
69	167	33.04521712085462
69	168	36.53045997632969
69	170	36.29019173630447
69	175	30.14111762000404
69	182	32.652025393586634
69	185	35.42306216273977
69	186	34.91985626991915
69	189	35.93755471091544
69	204	16.989986782439484
69	216	18.107764288184963
69	222	21.06726989317212
69	228	18.61492444230537
69	234	17.29937672247869
69	246	15.281806971983444
69	249	15.119334765499875
69	254	13.231052960014758
69	270	10.808752085065786
69	278	11.514229547201404
69	284	25.41209784403439
69	285	24.439650144411054
69	290	26.196982759273425
69	295	25.68241517507513
69	296	27.361196493539854
69	298	28.61505590437375
69	302	23.847061655850933
69	303	25.157171158248644
69	308	10.645333162715588
69	309	10.915835776155792
69	310	9.910412354286274
69	311	10.990818421188663
69	313	8.302003371983474
69	318	7.359747650631446
69	321	8.677759583922068
69	322	9.36426026434097
69	326	22.845755933009016
69	329	18.25014630141687
69	331	21.250527749202135
69	337	23.021242253839795
69	342	21.94242764431815
69	343	23.72344059603962
69	351	21.52504524826361
69	354	22.083226091173533
69	355	22.845755933009016
69	356	20.946210939549104
69	363	6.027977840885762
69	364	5.675336072738317
69	365	6.246715840387469
69	371	6.035171543589632
69	375	4.025588837496378
69	382	27.649827276471964
69	385	29.54652859354526
69	387	31.860661754304118
69	388	26.6896103700117
69	396	25.817011648559696
69	398	29.90067735338039
69	402	28.675704700576663
69	411	12.957677557171706
69	413	15.507263486671551
69	420	14.077536055828398
69	421	12.866617585701489
69	423	15.665843802719394
69	424	19.445656711455428
69	425	12.615732813223026
69	426	13.175361136042591
69	434	28.245703849588704
69	439	29.23393969024493
69	454	28.029667755774696
69	460	4.241859574461124
69	463	5.786960565927816
69	464	4.798538536172201
69	468	5.992183520937562
69	473	7.471510280858164
69	475	8.145002484184852
69	476	8.941739214883327
69	483	6.024483330026569
69	484	20.36155559818174
69	488	24.82482001605425
69	492	24.408820999293404
69	496	22.72888770598662
69	497	20.275498537188607
69	505	23.25325720465746
69	509	23.46278293160853
69	528	25.984935491580213
69	541	36.708182427639535
69	551	34.39396443293205
69	552	35.94122323304592
76	45	7.986308002739683
76	48	11.260082911563767
76	51	9.612506753926795
76	56	19.106789288154996
76	67	18.357884673881436
76	87	17.408868656284366
76	93	20.50521618378325
76	96	23.125633835834407
76	100	18.790398120508257
76	108	33.07439031305174
76	132	37.85753637713237
76	133	29.851138677546928
76	140	35.639910319368425
76	142	24.404116481385184
76	143	25.184141866488005
76	146	23.117943782373736
76	151	25.451206676453815
76	153	25.359137873704892
76	160	27.790825683363174
76	161	28.131347456255334
76	167	24.717853695935812
76	168	28.567627232440287
76	170	29.298185006957542
76	175	26.04947172890909
76	182	28.370389023470807
76	185	31.466990435631512
76	186	30.74461633515507
76	189	32.46764919407778
76	204	11.379938915978645
76	216	13.617182488825385
76	222	20.103157809143845
76	228	14.460282220762418
76	234	14.172294569804722
76	246	12.426709651774168
76	249	11.510425264882514
76	254	8.76510137090297
76	270	8.520490703781933
76	278	7.1843629151287045
76	284	33.14178149589465
76	285	31.591854279635054
76	290	32.25441677600286
76	295	31.55798237033379
76	296	35.167541420624275
76	298	36.18188870222395
76	302	29.772487396704122
76	303	32.02990538683968
76	308	1.9944339807092368
76	309	2.138922186856341
76	310	2.875802348226086
76	311	4.823130061779163
76	313	5.192532769611028
76	318	5.4505975971565235
76	321	3.590378667766841
76	322	2.9959584713200256
76	326	28.31316386209894
76	329	25.076952192142606
76	331	26.35227577859394
76	337	30.492792604179364
76	342	28.282781830940156
76	343	29.488198561239738
76	351	29.358015851321216
76	354	30.03897675047191
76	355	28.31316386209894
76	356	27.148090224748916
76	363	10.160872910386628
76	364	8.470305275089093
76	365	7.577699022551417
76	371	8.20638570173744
76	375	9.647861401953694
76	382	18.946851804594683
76	385	21.50677595808969
76	387	23.103319893551475
76	388	17.710802209083713
76	396	17.534742024745437
76	398	22.12448285488281
76	402	20.424425618815622
76	411	15.232194444641594
76	413	21.864798363127935
76	420	16.157775807584933
76	421	17.566356655877378
76	423	20.295566857636093
76	424	27.983613509887476
76	425	18.180757027984168
76	426	17.009928280982727
76	434	30.362112922721032
76	439	32.024742309069836
76	454	30.63045590329027
76	460	13.00386621777114
76	463	11.935245080120017
76	464	14.364230931995332
76	468	11.054905568167744
76	473	14.437817276815444
76	475	13.710974445991283
76	476	13.09388415800339
76	483	12.737575676934057
76	484	20.654747833392154
76	488	25.38294706249286
76	492	27.0224001351212
76	496	24.19946400481156
76	497	21.62305757185042
